"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037449","IMBRO/A","2023-01-16T14:18:19+01:00","1984-04-11T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1984-04-11","880.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1984-04-11","440.68","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1984-04-11","7.29","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1984-04-11","502.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1984-04-11","0.32","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1984-04-11","670.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1984-04-11","7.1","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1984-04-11","68.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1984-04-11","6.8","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1984-04-11","540.0","mg/l",,,,"goedgekeurd"
"siliciumdioxide","4656","SiO2","1984-04-11","16.4","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1984-04-11","7.2","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1984-04-11","320.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1984-04-11","0.1","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1984-04-11","0.03","mg/l",,,,"goedgekeurd"
,,,,,,,,,
