"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036172","IMBRO/A","2023-01-13T22:32:19+01:00","2016-09-08T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","277.67","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2016-09-08","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2016-09-08","2.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2016-09-08","47.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2016-09-08","62.11","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2016-09-08","0.9","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2016-09-08","0.5","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2016-09-08","68.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2016-09-08","7.3","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2016-09-08","0.16","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2016-09-08","28.43","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2016-09-08","244.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2016-09-08","7220.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2016-09-08","1.7","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2016-09-08","7.43","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2016-09-08","292.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2016-09-08","1.661","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2016-09-08","41.1","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2016-09-08","0.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","2016-09-08","0.2","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2016-09-08","4.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2016-09-08","83.9","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2016-09-08","12.7","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2016-09-08","0.07","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2016-09-08","0.05","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
