"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000055643","IMBRO/A","2025-04-10T18:29:53+02:00","1997-12-22T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","9.0","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfor totaal","4188","Ptot","1997-12-22","2.4","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1997-12-22","0.27","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1997-12-22","1890.0","mS/m",,,,"goedgekeurd"
"nikkel","1267","Ni","1997-12-22","5.0","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1997-12-22","5.0","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1997-12-22","5.0","ug/l",,,"<","goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1997-12-22","35.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1997-12-22","2.5","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1997-12-22","0.5","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1997-12-22","575.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1997-12-22","44.27","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1997-12-22","6.9","1",,,,"goedgekeurd"
"natrium","1262","Na","1997-12-22","2280.0","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1997-12-22","2.5","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1997-12-22","465.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1997-12-22","5700.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1997-12-22","380.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1997-12-22","6300.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1997-12-22","14.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1997-12-22","1190.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1997-12-22","2.0","mg/l",,,"<","goedgekeurd"
"aluminium","284","Al","1997-12-22","5.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1997-12-22","5.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1997-12-22","195.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
