"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033182","IMBRO/A","2023-01-13T19:28:11+01:00","2007-10-29T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","124.7","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","353.86","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","13.3","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.97","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2007-10-29","1.321","ug/l",,,,"goedgekeurd"
"arseen","310","As","2007-10-29","0.375","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2007-10-29","77.258","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2007-10-29","51.19","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2007-10-29","0.4","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2007-10-29","0.87","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2007-10-29","127.1","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2007-10-29","7.21","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2007-10-29","350.69","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2007-10-29","0.03","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2007-10-29","54.8","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2007-10-29","571.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2007-10-29","7.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2007-10-29","4.077","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2007-10-29","10.092","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2007-10-29","6.79","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2007-10-29","33.86","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2007-10-29","36.993","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2007-10-29","2.816","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2007-10-29","0.088","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2007-10-29","0.807","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2007-10-29","140.617","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2007-10-29","1.4","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2007-10-29","54.84","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2007-10-29","0.059","ug/l",,,,"goedgekeurd"
,,,,,,,,,
