"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000027430","IMBRO/A","2023-01-13T09:43:00+01:00","2009-05-05T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.04","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","65.8","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","210.13","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.6","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.6","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2009-05-05","7.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2009-05-05","0.4","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2009-05-05","117.5","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2009-05-05","89.84","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2009-05-05","1.55","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2009-05-05","0.8","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2009-05-05","66.2","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2009-05-05","7.61","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2009-05-05","207.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2009-05-05","0.13","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2009-05-05","43.36","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2009-05-05","305.3","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2009-05-05","520.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2009-05-05","7.4","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2009-05-05","12.67","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2009-05-05","239.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2009-05-05","0.918","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2009-05-05","55.5","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2009-05-05","0.36","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2009-05-05","0.1","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2009-05-05","0.7","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2009-05-05","63.69","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2009-05-05","20.8","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2009-05-05","0.014","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2009-05-05","0.005","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
