"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035797","IMBRO/A","2023-01-13T22:10:47+01:00","1984-02-23T12:00:00+01:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1984-02-23","3100.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1984-02-23","1005.65","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1984-02-23","7.98","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1984-02-23","1380.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1984-02-23","13.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1984-02-23","59.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1984-02-23","75.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1984-02-23","97.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1984-02-23","1.22","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1984-02-23","2200.0","mg/l",,,,"goedgekeurd"
"siliciumdioxide","4656","SiO2","1984-02-23","10.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1984-02-23","34.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1984-02-23","41.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1984-02-23","0.2","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1984-02-23","13.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
