"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034779","IMBRO/A","2023-01-13T21:06:58+01:00","1996-04-23T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.5","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","6.88","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","5.87","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","11.26","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1996-04-23","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1996-04-23","1.349","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1996-04-23","33.509","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-04-23","14.357","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-04-23","0.946","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1996-04-23","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-04-23","0.065","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-04-23","23.054","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1996-04-23","33.296","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-04-23","6758.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1996-04-23","4.77","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-04-23","1.118","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-04-23","49.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-04-23","0.084","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-04-23","10.139","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-04-23","3.404","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1996-04-23","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1996-04-23","3.351","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-04-23","0.056","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1996-04-23","0.056","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
