"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034919","IMBRO/A","2023-01-13T21:16:33+01:00","2003-05-26T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.3","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","11.5","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","4.68","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","0.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2003-05-26","830.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2003-05-26","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2003-05-26","70.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2003-05-26","10.47","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2003-05-26","0.4","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2003-05-26","1.0","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2003-05-26","0.06","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2003-05-26","21.1","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2003-05-26","47.9","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-05-26","30.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2003-05-26","1.6","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-05-26","0.88","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2003-05-26","66.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-05-26","0.03","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2003-05-26","8.04","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2003-05-26","0.7","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2003-05-26","4.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2003-05-26","5.97","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2003-05-26","1.35","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2003-05-26","0.21","ug/l",,,,"goedgekeurd"
,,,,,,,,,
