"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034203","IMBRO/A","2023-01-13T20:30:28+01:00","1998-09-25T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","41.6","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","0.0","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.5","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","4.31","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1998-09-25","8255.88","ug/l",,,,"goedgekeurd"
"arseen","310","As","1998-09-25","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1998-09-25","62.485","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1998-09-25","37.223","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1998-09-25","0.915","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1998-09-25","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1998-09-25","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1998-09-25","70.028","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1998-09-25","162.097","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1998-09-25","34.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1998-09-25","5.982","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1998-09-25","6.394","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1998-09-25","96.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1998-09-25","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1998-09-25","14.185","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1998-09-25","2.559","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1998-09-25","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1998-09-25","19.339","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1998-09-25","13.604","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1998-09-25","0.36","ug/l",,,,"goedgekeurd"
,,,,,,,,,
