"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034879","IMBRO/A","2023-01-13T21:13:49+01:00","2007-10-15T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","86.6","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","248.6","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","12.3","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.39","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2007-10-15","32.225","ug/l",,,,"goedgekeurd"
"arseen","310","As","2007-10-15","0.3","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2007-10-15","230.141","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2007-10-15","129.83","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2007-10-15","0.4","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2007-10-15","0.2","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2007-10-15","88.6","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2007-10-15","7.11","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2007-10-15","238.24","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2007-10-15","0.215","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2007-10-15","56.81","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2007-10-15","574.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2007-10-15","3599.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2007-10-15","2.518","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2007-10-15","13.825","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2007-10-15","811.96","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2007-10-15","0.52","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2007-10-15","61.766","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2007-10-15","1.579","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2007-10-15","0.04","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2007-10-15","0.2","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2007-10-15","105.266","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2007-10-15","2.3","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2007-10-15","0.01","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2007-10-15","0.01","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
