"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034834","IMBRO/A","2023-01-13T21:10:46+01:00","1996-04-18T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","85.6","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","337.24","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","12.1","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.01","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1996-04-18","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1996-04-18","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1996-04-18","287.569","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-04-18","61.364","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-04-18","0.702","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1996-04-18","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-04-18","0.155","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-04-18","34.87","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1996-04-18","607.207","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-04-18","3345.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1996-04-18","5.161","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-04-18","12.811","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-04-18","1433.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-04-18","1.149","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-04-18","38.37","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-04-18","0.816","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1996-04-18","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1996-04-18","106.176","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-04-18","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1996-04-18","0.056","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
