"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000040807","IMBRO/A","2023-01-16T17:44:23+01:00","2012-06-20T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","65.2","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","253.92","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","12.2","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.21","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2012-06-20","1.3","ug/l",,,,"goedgekeurd"
"arseen","310","As","2012-06-20","0.61","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2012-06-20","62.62","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","2012-06-20","46.31","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2012-06-20","0.3","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2012-06-20","0.5","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2012-06-20","65.6","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2012-06-20","7.04","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2012-06-20","245.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2012-06-20","0.19","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2012-06-20","63.1","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2012-06-20","276.6","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2012-06-20","4030.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2012-06-20","1.9","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","2012-06-20","4.73","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2012-06-20","280.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2012-06-20","2.901","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2012-06-20","16.2","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2012-06-20","0.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","2012-06-20","0.079","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2012-06-20","4.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2012-06-20","113.52","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2012-06-20","6.9","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2012-06-20","0.02","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2012-06-20","0.011","ug/l",,,,"goedgekeurd"
,,,,,,,,,
