"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000040555","IMBRO/A","2023-01-16T17:31:21+01:00","1982-03-09T12:00:00+01:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1982-03-09","32.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1982-03-09","77.97","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1982-03-09","7.2","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1982-03-09","377.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1982-03-09","0.8","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1982-03-09","57.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1982-03-09","1.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1982-03-09","16.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1982-03-09","1.3","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1982-03-09","12.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1982-03-09","3.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1982-03-09","126.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1982-03-09","0.1","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
