"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012491","IMBRO/A","2023-01-09T10:15:24+01:00","1993-11-09T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.4","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","9.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","4.54","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1993-11-09","11.0","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1993-11-09","15.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1993-11-09","16.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1993-11-09","1.4","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1993-11-09","1.3","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1993-11-09","1.3","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-11-09","1.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-11-09","4.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1993-11-09","112.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-11-09","2.0","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1993-11-09","3.8","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-11-09","0.49","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1993-11-09","3.35","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-11-09","6.5","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1993-11-09","0.07","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-11-09","0.06","mg/l",,,"<","goedgekeurd"
"arseen","310","As","1993-11-09","0.15","ug/l",,,"<","goedgekeurd"
"aluminium","284","Al","1993-11-09","3650.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1993-11-09","0.78","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1993-11-09","0.02","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1993-11-09","0.4","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-11-09","11.0","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
