"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033972","IMBRO/A","2023-01-13T20:16:13+01:00","2003-03-19T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.3","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.78","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","129.9","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","513.465","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2003-03-19","107.92","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2003-03-19","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2003-03-19","2.335","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2003-03-19","104.826","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2003-03-19","0.416","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2003-03-19","0.508","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2003-03-19","0.245","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2003-03-19","103.841","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2003-03-19","759.665","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-03-19","649.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2003-03-19","55.796","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-03-19","70.988","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2003-03-19","58.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-03-19","0.995","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2003-03-19","54.716","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2003-03-19","0.528","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2003-03-19","3.989","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2003-03-19","83.487","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2003-03-19","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2003-03-19","0.056","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
