"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033879","IMBRO/A","2023-01-13T20:10:01+01:00","2017-11-15T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.3","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","342.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.52","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.1","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","557.54","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2017-11-15","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2017-11-15","0.2","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2017-11-15","71.91","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2017-11-15","918.823","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2017-11-15","1.082","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2017-11-15","0.5","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2017-11-15","365.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2017-11-15","7.19","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2017-11-15","1.206","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2017-11-15","0.48","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","2017-11-15","1221.3","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2017-11-15","4011.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2017-11-15","36.91","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2017-11-15","90.12","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2017-11-15","702.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2017-11-15","12.279","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2017-11-15","341.4","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2017-11-15","0.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","2017-11-15","0.2","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2017-11-15","4.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2017-11-15","217.41","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2017-11-15","13.74","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2017-11-15","0.07","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2017-11-15","0.05","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
