"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004921","IMBRO/A","2022-12-02T20:55:33+01:00","1996-10-30T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.0","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","582.0","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.85","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","310.0","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","1996-10-30","500.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-10-30","5.0","mg/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1996-10-30","3.81","mg/l",,,,"onbeslist"
"calcium","447","Ca","1996-10-30","190.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-10-30","34.0","mg/l",,,,"onbeslist"
"koolstof organisch","1318","Corg","1996-10-30","5.6","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-10-30","0.11","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-10-30","0.08","mg/l",,,,"goedgekeurd"
"kalium","920","K","1996-10-30","11.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1996-10-30","0.02","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1996-10-30","0.01","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-10-30","1000.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-10-30","11000.0","ug/l",,,,"onbeslist"
,,,,,,,,,
