"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012907","IMBRO/A","2023-01-09T10:35:55+01:00","1993-12-16T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","8.12","1","goedgekeurd",,,,
"Temperatuur","1522","T","9.8","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","27.3","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1993-12-16","11.0","mg/l",,,,"goedgekeurd"
"barium","333","Ba","1993-12-16","18.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1993-12-16","13.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1993-12-16","0.88","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","1993-12-16","1.35","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-12-16","2.0","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-12-16","122.0","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1993-12-16","148.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1993-12-16","0.72","mg/l",,,,"goedgekeurd"
"kalium","920","K","1993-12-16","2.7","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1993-12-16","6.5","ug/l",,,"<","goedgekeurd"
"natrium","1262","Na","1993-12-16","6.8","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1993-12-16","4.2","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1993-12-16","0.06","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1993-12-16","0.04","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1993-12-16","0.82","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1993-12-16","0.6","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1993-12-16","0.02","mg/l",,,"<","goedgekeurd"
"lood","1116","Pb","1993-12-16","0.2","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1993-12-16","11.0","ug/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1993-12-16","19.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-12-16","41.7","mg/l",,,,"goedgekeurd"
,,,,,,,,,
