"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000063333","IMBRO/A","2025-04-11T10:52:11+02:00","1996-10-15T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.7","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfor totaal","4188","Ptot","1996-10-15","2.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1996-10-15","2840.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","1996-10-15","0.12","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-10-15","515.0","mg/l",,,,"goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1996-10-15","13.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1996-10-15","7.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1996-10-15","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1996-10-15","5.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1996-10-15","5.0","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","1996-10-15","5.0","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1996-10-15","0.5","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1996-10-15","1010.0","mg/l",,,,"goedgekeurd"
"arseen","310","As","1996-10-15","5.0","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","1996-10-15","9750.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-10-15","900.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-10-15","7900.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-10-15","568.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1996-10-15","387.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1996-10-15","155.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-10-15","5730.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1996-10-15","6.9","1",,,,"goedgekeurd"
"ammonium","289","NH4","1996-10-15","13.08","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1996-10-15","5.0","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1996-10-15","2.0","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
