"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004077","IMBRO/A","2022-12-02T19:19:56+01:00","1997-10-02T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","605.0","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.0","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"sulfaat","1508","SO4","1997-10-02","170.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1997-10-02","81.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1997-10-02","13.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1997-10-02","430.0","mg/l",,,,"onbeslist"
"koolstof organisch","1318","Corg","1997-10-02","7.7","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1997-10-02","0.54","mg/l",,,,"onbeslist"
"ijzer","879","Fe","1997-10-02","15000.0","ug/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1997-10-02","0.006","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","1997-10-02","2000.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1997-10-02","930.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1997-10-02","0.05","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1997-10-02","0.09","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1997-10-02","1500.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1997-10-02","0.11","mg/l",,,"<","goedgekeurd"
,,,,,,,,,
