"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000061485","IMBRO/A","2025-04-11T03:28:56+02:00","2003-01-16T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","9.6","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","2003-01-16","17.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2003-01-16","28.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-01-16","1.7","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2003-01-16","110.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-01-16","840.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-01-16","21.1","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2003-01-16","150.0","mg/l",,,,"onbeslist"
"kalium","920","K","2003-01-16","15.5","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2003-01-16","0.1","mg/l",,,"<","goedgekeurd"
"Zuurgraad","1398","pH","2003-01-16","7.8","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2003-01-16","46.7","mS/m",,,,"goedgekeurd"
"calcium","447","Ca","2003-01-16","37.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2003-01-16","72.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2003-01-16","0.25","mg/l",,,"<","goedgekeurd"
"stikstof Kjeldahl","4064","NKj","2003-01-16","1.8","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","2003-01-16","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2003-01-16","5.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2003-01-16","2.5","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2003-01-16","2.5","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2003-01-16","0.4","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2003-01-16","2.5","ug/l",,,"<","goedgekeurd"
"aluminium","284","Al","2003-01-16","5.0","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2003-01-16","0.52","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2003-01-16","0.39","mg/l",,,,"goedgekeurd"
,,,,,,,,,
