"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004679","IMBRO/A","2022-12-02T20:38:53+01:00","1991-08-14T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","1281.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","1991-08-14","1350.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1991-08-14","14.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1991-08-14","19.1","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1991-08-14","23.1","mg/l",,,,"goedgekeurd"
"kalium","920","K","1991-08-14","32.2","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-08-14","1911.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1991-08-14","0.01","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-08-14","159.0","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1991-08-14","0.006","mg/l",,,"<","goedgekeurd"
"calcium","447","Ca","1991-08-14","185.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1991-08-14","0.0045","mg/l",,,"<","goedgekeurd"
"fosfaat","1334","PO4","1991-08-14","0.02","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1991-08-14","7400.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
