"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034465","IMBRO/A","2023-01-13T20:46:29+01:00","2001-11-29T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","24.2","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","63.24","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.8","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.49","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2001-11-29","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2001-11-29","2.547","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2001-11-29","107.117","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2001-11-29","29.565","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2001-11-29","1.04","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2001-11-29","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2001-11-29","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2001-11-29","17.771","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2001-11-29","30.667","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2001-11-29","9858.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2001-11-29","4.106","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2001-11-29","1.264","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2001-11-29","21928.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2001-11-29","0.084","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2001-11-29","13.035","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2001-11-29","12.325","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2001-11-29","13.078","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2001-11-29","7.816","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2001-11-29","0.084","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2001-11-29","0.247","ug/l",,,,"goedgekeurd"
,,,,,,,,,
