"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038101","IMBRO/A","2023-01-16T14:59:55+01:00","2018-06-12T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","4.6","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","82.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","430.385","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.8575","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2018-06-12","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2018-06-12","0.52","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2018-06-12","47.57","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2018-06-12","11.436","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2018-06-12","1.152","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2018-06-12","0.5","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2018-06-12","84.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2018-06-12","7.14","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2018-06-12","0.05","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2018-06-12","47.184","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2018-06-12","305.1","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2018-06-12","50.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2018-06-12","8.93","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2018-06-12","20.77","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2018-06-12","8.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2018-06-12","0.05","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2018-06-12","12.38","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2018-06-12","0.767","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2018-06-12","0.2","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2018-06-12","12.4","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2018-06-12","139.9","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2018-06-12","57.71","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2018-06-12","9.016","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2018-06-12","0.05","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
