"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035113","IMBRO/A","2023-01-13T21:30:13+01:00","2004-06-17T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","5.64","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","3.5","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","19.5","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2004-06-17","4.7","ug/l",,,,"goedgekeurd"
"arseen","310","As","2004-06-17","0.07","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2004-06-17","55.7","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2004-06-17","18.7","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2004-06-17","1.4","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2004-06-17","0.17","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2004-06-17","0.007","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2004-06-17","33.5","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2004-06-17","126.0","ug/l",,,,"goedgekeurd"
"kobalt","527","Co","2004-06-17","0.43","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2004-06-17","3.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2004-06-17","1.6","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2004-06-17","6.8","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2004-06-17","2.3","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2004-06-17","0.08","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2004-06-17","12.2","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2004-06-17","5.8","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2004-06-17","0.09","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2004-06-17","3.6","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2004-06-17","8.6","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2004-06-17","0.6","mg/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","2004-06-17","4.43","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2004-06-17","0.09","ug/l",,,,"goedgekeurd"
,,,,,,,,,
